date,campaign_name,channel,impressions,clicks,cost,conversions,revenue,search_query,keyword,match_type,installs,impression_share,lost_is_budget,lost_is_rank,avg_position,top_impression_share,absolute_top_impression_share,device,country,campaign_budget,monthly_budget,target_cpa,target_roas,target_cpi,conversion_value,estimated_ltv,margin
2026-06-16,YouTube - Brand Awareness,YouTube,186,6,19.98,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.894,0.07,0.17,1.47,0.983,0.625,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-16,YouTube - Brand Awareness,YouTube,190,11,16.43,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.894,0.07,0.17,3.74,0.983,0.625,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-16,YouTube - Brand Awareness,YouTube,263,9,29.13,0,0.0,marketing jobs salary definition,jobs,broad,0,0.894,0.07,0.17,2.21,0.983,0.625,Tablet,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-16,YouTube - Brand Awareness,YouTube,287,12,11.84,0,0.0,how to reset google ads password,support,broad,0,0.894,0.07,0.17,3.1,0.983,0.625,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-17,Google Search - Brand,Google Search,1029,49,99.89,3,308.77,,,,3,0.7,0.02,0.28,2.46,0.77,0.49,Desktop,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-17,Google Search - Brand,Google Search,107,6,11.3,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,2.79,0.77,0.49,Desktop,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-17,Google Search - Brand,Google Search,140,5,8.46,0,0.0,forecastiq pricing,forecastiq,phrase,0,0.7,0.02,0.28,3.78,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-17,Google Search - Brand,Google Search,123,2,2.06,0,0.0,forecastiq software reviews,forecastiq,broad,0,0.7,0.02,0.28,3.18,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-17,Google Search - Brand,Google Search,117,6,8.42,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,3.68,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-17,Google Search - NonBrand,Google Search,15912,234,477.96,5,309.06,,,,5,0.786,0.241,0.098,2.07,0.865,0.55,Mobile,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-17,Google Search - NonBrand,Google Search,1312,52,81.99,7,389.71,paid ads forecasting tool,forecasting tool,phrase,7,0.786,0.241,0.098,3.48,0.865,0.55,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-17,Google Search - NonBrand,Google Search,1290,96,144.68,22,1300.62,marketing forecasting software,forecasting tool,exact,25,0.786,0.241,0.098,1.82,0.865,0.55,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-17,Google Search - NonBrand,Google Search,1723,122,199.15,28,1768.55,ppc budget optimization planner,budget optimization,broad,32,0.786,0.241,0.098,2.81,0.865,0.55,Tablet,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-17,Google Search - NonBrand,Google Search,1535,115,17.42,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.786,0.241,0.098,2.52,0.865,0.55,Desktop,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-17,Google Search - Competitors,Google Search,3078,54,66.78,1,42.93,,,,1,0.753,0.052,0.116,3.4,0.828,0.527,Mobile,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-17,Google Search - Competitors,Google Search,313,7,37.09,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.753,0.052,0.116,2.54,0.828,0.527,Desktop,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-17,Google Search - Competitors,Google Search,388,24,42.42,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.753,0.052,0.116,1.78,0.828,0.527,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-17,Google Search - Competitors,Google Search,251,16,25.58,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.753,0.052,0.116,1.88,0.828,0.527,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-17,Meta Ads - Prospecting,Meta,9089,149,205.94,6,486.82,,,,6,0.569,0.212,0.16,2.01,0.626,0.398,Desktop,Canada,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-06-17,Meta Ads - Retargeting,Meta,1974,42,59.27,2,227.42,,,,2,0.4,0.55,0.05,1.11,0.44,0.28,Mobile,Germany,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-06-17,YouTube - Brand Awareness,YouTube,4256,56,93.17,0,0.0,,,,0,0.654,0.224,0.091,1.68,0.72,0.458,Mobile,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-17,YouTube - Brand Awareness,YouTube,626,22,23.1,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.654,0.224,0.091,1.76,0.72,0.458,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-17,YouTube - Brand Awareness,YouTube,427,28,16.54,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.654,0.224,0.091,1.54,0.72,0.458,Mobile,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-17,YouTube - Brand Awareness,YouTube,597,14,29.07,0,0.0,marketing jobs salary definition,jobs,broad,0,0.654,0.224,0.091,3.47,0.72,0.458,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-17,YouTube - Brand Awareness,YouTube,600,13,12.62,0,0.0,how to reset google ads password,support,broad,0,0.654,0.224,0.091,2.6,0.72,0.458,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-18,Google Search - Brand,Google Search,3864,69,201.95,6,612.97,,,,6,0.7,0.02,0.28,3.11,0.77,0.49,Mobile,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-18,Google Search - Brand,Google Search,373,27,48.36,1,91.54,forecastiq,forecastiq,exact,1,0.7,0.02,0.28,3.66,0.77,0.49,Desktop,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-18,Google Search - Brand,Google Search,566,42,45.02,3,309.03,forecastiq pricing,forecastiq,phrase,3,0.7,0.02,0.28,2.74,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-18,Google Search - Brand,Google Search,348,11,9.42,1,95.08,forecastiq software reviews,forecastiq,broad,1,0.7,0.02,0.28,1.29,0.77,0.49,Desktop,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-18,Google Search - Brand,Google Search,333,25,39.09,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,2.51,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-18,Google Search - NonBrand,Google Search,22010,355,597.6,6,343.51,,,,7,0.584,0.073,0.092,2.04,0.643,0.409,Desktop,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-18,Google Search - NonBrand,Google Search,3008,91,171.4,15,823.99,paid ads forecasting tool,forecasting tool,phrase,15,0.584,0.073,0.092,1.38,0.643,0.409,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-18,Google Search - NonBrand,Google Search,1827,122,240.83,27,1557.3,marketing forecasting software,forecasting tool,exact,29,0.584,0.073,0.092,2.06,0.643,0.409,Mobile,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-18,Google Search - NonBrand,Google Search,2178,111,96.45,25,1610.1,ppc budget optimization planner,budget optimization,broad,28,0.584,0.073,0.092,2.4,0.643,0.409,Tablet,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-18,Google Search - NonBrand,Google Search,2837,147,18.44,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.584,0.073,0.092,2.57,0.643,0.409,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-18,Google Search - Competitors,Google Search,559,43,106.16,2,83.42,,,,2,0.868,0.058,0.184,2.53,0.955,0.608,Desktop,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-18,Google Search - Competitors,Google Search,63,2,34.23,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.868,0.058,0.184,1.77,0.955,0.608,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-18,Google Search - Competitors,Google Search,61,3,45.12,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.868,0.058,0.184,1.42,0.955,0.608,Tablet,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-18,Google Search - Competitors,Google Search,61,2,25.01,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.868,0.058,0.184,1.49,0.955,0.608,Mobile,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-18,Meta Ads - Prospecting,Meta,2236,86,216.5,7,552.33,,,,8,0.703,0.132,0.072,2.68,0.773,0.492,Mobile,Germany,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-06-18,Meta Ads - Retargeting,Meta,340,20,40.21,1,118.74,,,,1,0.4,0.55,0.05,1.65,0.44,0.28,Tablet,United Kingdom,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-06-18,YouTube - Brand Awareness,YouTube,8588,113,247.96,0,0.0,,,,0,0.801,0.066,0.156,2.98,0.881,0.561,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-18,YouTube - Brand Awareness,YouTube,816,42,23.19,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.801,0.066,0.156,1.79,0.881,0.561,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-18,YouTube - Brand Awareness,YouTube,964,72,17.28,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.801,0.066,0.156,1.41,0.881,0.561,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-18,YouTube - Brand Awareness,YouTube,1194,24,29.83,0,0.0,marketing jobs salary definition,jobs,broad,0,0.801,0.066,0.156,1.79,0.881,0.561,Mobile,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-18,YouTube - Brand Awareness,YouTube,888,50,10.83,0,0.0,how to reset google ads password,support,broad,0,0.801,0.066,0.156,2.0,0.881,0.561,Mobile,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-19,Google Search - Brand,Google Search,4650,62,82.88,3,303.37,,,,3,0.7,0.02,0.28,3.28,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-19,Google Search - Brand,Google Search,468,35,49.59,1,93.45,forecastiq,forecastiq,exact,1,0.7,0.02,0.28,3.52,0.77,0.49,Mobile,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-19,Google Search - Brand,Google Search,506,27,47.11,1,97.56,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,2.67,0.77,0.49,Desktop,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-19,Google Search - Brand,Google Search,552,11,10.22,1,101.47,forecastiq software reviews,forecastiq,broad,1,0.7,0.02,0.28,3.47,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-19,Google Search - Brand,Google Search,457,32,49.53,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,2.87,0.77,0.49,Desktop,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-19,Google Search - NonBrand,Google Search,17250,250,711.5,11,608.74,,,,13,0.741,0.198,0.101,3.11,0.815,0.519,Tablet,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-19,Google Search - NonBrand,Google Search,2514,188,229.49,30,1762.99,paid ads forecasting tool,forecasting tool,phrase,31,0.741,0.198,0.101,3.17,0.815,0.519,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-19,Google Search - NonBrand,Google Search,2533,159,219.09,31,1678.62,marketing forecasting software,forecasting tool,exact,33,0.741,0.198,0.101,1.21,0.815,0.519,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-19,Google Search - NonBrand,Google Search,2414,154,161.68,40,2366.73,ppc budget optimization planner,budget optimization,broad,44,0.741,0.198,0.101,2.71,0.815,0.519,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-19,Google Search - NonBrand,Google Search,2307,48,17.95,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.741,0.198,0.101,3.78,0.815,0.519,Tablet,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-19,Google Search - Competitors,Google Search,3564,54,113.25,2,77.04,,,,2,0.765,0.187,0.056,3.3,0.842,0.536,Desktop,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-19,Google Search - Competitors,Google Search,456,29,37.42,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.765,0.187,0.056,3.41,0.842,0.536,Mobile,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-19,Google Search - Competitors,Google Search,459,26,42.54,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.765,0.187,0.056,3.45,0.842,0.536,Desktop,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-19,Google Search - Competitors,Google Search,397,30,27.11,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.765,0.187,0.056,1.64,0.842,0.536,Tablet,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-19,Meta Ads - Prospecting,Meta,7210,103,187.2,6,483.34,,,,6,0.885,0.192,0.054,2.52,0.973,0.619,Mobile,Germany,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-06-19,Meta Ads - Retargeting,Meta,1178,38,96.87,3,378.41,,,,3,0.4,0.55,0.05,2.65,0.44,0.28,Desktop,Germany,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-06-19,YouTube - Brand Awareness,YouTube,7920,99,184.5,0,0.0,,,,0,0.851,0.196,0.123,3.08,0.936,0.596,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-19,YouTube - Brand Awareness,YouTube,861,44,20.28,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.851,0.196,0.123,2.97,0.936,0.596,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-19,YouTube - Brand Awareness,YouTube,1023,55,14.65,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.851,0.196,0.123,2.83,0.936,0.596,Mobile,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-19,YouTube - Brand Awareness,YouTube,1122,89,29.69,0,0.0,marketing jobs salary definition,jobs,broad,0,0.851,0.196,0.123,3.41,0.936,0.596,Mobile,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-19,YouTube - Brand Awareness,YouTube,747,48,11.78,0,0.0,how to reset google ads password,support,broad,0,0.851,0.196,0.123,3.44,0.936,0.596,Desktop,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-20,Google Search - Brand,Google Search,1364,62,160.12,5,457.26,,,,6,0.7,0.02,0.28,2.04,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-20,Google Search - Brand,Google Search,199,9,16.38,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,2.48,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-20,Google Search - Brand,Google Search,128,8,8.75,0,0.0,forecastiq pricing,forecastiq,phrase,0,0.7,0.02,0.28,3.67,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-20,Google Search - Brand,Google Search,124,3,5.57,0,0.0,forecastiq software reviews,forecastiq,broad,0,0.7,0.02,0.28,1.7,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-20,Google Search - Brand,Google Search,197,5,9.75,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,1.48,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-20,Google Search - NonBrand,Google Search,5640,235,678.34,9,575.38,,,,9,0.601,0.198,0.075,2.59,0.661,0.42,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-20,Google Search - NonBrand,Google Search,694,19,22.7,2,113.65,paid ads forecasting tool,forecasting tool,phrase,2,0.601,0.198,0.075,3.69,0.661,0.42,Tablet,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-20,Google Search - NonBrand,Google Search,677,27,46.52,5,314.42,marketing forecasting software,forecasting tool,exact,5,0.601,0.198,0.075,2.89,0.661,0.42,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-20,Google Search - NonBrand,Google Search,722,52,87.74,13,819.33,ppc budget optimization planner,budget optimization,broad,13,0.601,0.198,0.075,2.24,0.661,0.42,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-20,Google Search - NonBrand,Google Search,842,53,19.61,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.601,0.198,0.075,2.06,0.661,0.42,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-20,Google Search - Competitors,Google Search,1720,43,83.48,2,77.21,,,,2,0.744,0.104,0.056,3.14,0.818,0.521,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-20,Google Search - Competitors,Google Search,229,8,31.73,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.744,0.104,0.056,2.61,0.818,0.521,Desktop,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-20,Google Search - Competitors,Google Search,216,12,43.89,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.744,0.104,0.056,2.03,0.818,0.521,Desktop,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-20,Google Search - Competitors,Google Search,163,6,23.57,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.744,0.104,0.056,1.43,0.818,0.521,Mobile,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-20,Meta Ads - Prospecting,Meta,2976,62,127.99,4,291.07,,,,4,0.719,0.234,0.135,2.7,0.79,0.503,Mobile,United States,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-06-20,Meta Ads - Retargeting,Meta,1920,30,43.51,1,129.42,,,,1,0.4,0.55,0.05,1.74,0.44,0.28,Mobile,Canada,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-06-20,YouTube - Brand Awareness,YouTube,1320,44,50.64,0,0.0,,,,0,0.575,0.175,0.181,3.38,0.632,0.402,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-20,YouTube - Brand Awareness,YouTube,149,3,21.36,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.575,0.175,0.181,1.76,0.632,0.402,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-20,YouTube - Brand Awareness,YouTube,197,6,15.6,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.575,0.175,0.181,1.29,0.632,0.402,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-20,YouTube - Brand Awareness,YouTube,180,7,30.43,0,0.0,marketing jobs salary definition,jobs,broad,0,0.575,0.175,0.181,3.58,0.632,0.402,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-20,YouTube - Brand Awareness,YouTube,180,10,12.94,0,0.0,how to reset google ads password,support,broad,0,0.575,0.175,0.181,3.08,0.632,0.402,Mobile,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-21,Google Search - Brand,Google Search,1995,35,87.86,3,301.95,,,,3,0.7,0.02,0.28,3.23,0.77,0.49,Desktop,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-21,Google Search - Brand,Google Search,173,11,16.63,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,3.29,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-21,Google Search - Brand,Google Search,286,7,5.92,0,0.0,forecastiq pricing,forecastiq,phrase,0,0.7,0.02,0.28,1.33,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-21,Google Search - Brand,Google Search,165,4,3.9,0,0.0,forecastiq software reviews,forecastiq,broad,0,0.7,0.02,0.28,2.09,0.77,0.49,Desktop,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-21,Google Search - Brand,Google Search,297,15,15.65,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,2.59,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-21,Google Search - NonBrand,Google Search,4617,243,382.14,4,219.36,,,,4,0.847,0.191,0.105,1.44,0.932,0.593,Desktop,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-21,Google Search - NonBrand,Google Search,514,35,67.16,5,299.71,paid ads forecasting tool,forecasting tool,phrase,5,0.847,0.191,0.105,2.37,0.932,0.593,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-21,Google Search - NonBrand,Google Search,422,31,36.61,6,384.43,marketing forecasting software,forecasting tool,exact,6,0.847,0.191,0.105,2.97,0.932,0.593,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-21,Google Search - NonBrand,Google Search,624,24,30.62,6,371.6,ppc budget optimization planner,budget optimization,broad,6,0.847,0.191,0.105,2.57,0.932,0.593,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-21,Google Search - NonBrand,Google Search,530,19,17.97,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.847,0.191,0.105,2.25,0.932,0.593,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-06-21,Google Search - Competitors,Google Search,594,27,66.17,1,42.65,,,,1,0.635,0.102,0.068,2.96,0.698,0.444,Tablet,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-21,Google Search - Competitors,Google Search,80,1,33.87,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.635,0.102,0.068,2.79,0.698,0.444,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-21,Google Search - Competitors,Google Search,58,1,44.23,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.635,0.102,0.068,3.65,0.698,0.444,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-21,Google Search - Competitors,Google Search,50,1,27.4,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.635,0.102,0.068,2.16,0.698,0.444,Tablet,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-06-21,Meta Ads - Prospecting,Meta,6380,110,255.67,6,439.9,,,,7,0.895,0.139,0.129,1.3,0.984,0.626,Tablet,Canada,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-06-21,Meta Ads - Retargeting,Meta,1891,31,59.52,2,225.66,,,,2,0.4,0.55,0.05,2.03,0.44,0.28,Mobile,United States,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-06-21,YouTube - Brand Awareness,YouTube,2592,48,96.22,0,0.0,,,,0,0.659,0.186,0.14,1.53,0.724,0.461,Tablet,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-21,YouTube - Brand Awareness,YouTube,210,16,24.0,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.659,0.186,0.14,2.76,0.724,0.461,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-21,YouTube - Brand Awareness,YouTube,215,12,15.77,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.659,0.186,0.14,2.49,0.724,0.461,Tablet,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-21,YouTube - Brand Awareness,YouTube,377,22,27.17,0,0.0,marketing jobs salary definition,jobs,broad,0,0.659,0.186,0.14,1.69,0.724,0.461,Tablet,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-21,YouTube - Brand Awareness,YouTube,378,27,12.34,0,0.0,how to reset google ads password,support,broad,0,0.659,0.186,0.14,2.04,0.724,0.461,Tablet,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-06-22,Google Search - Brand,Google Search,3782,61,119.15,4,378.32,,,,4,0.7,0.02,0.28,2.82,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-22,Google Search - Brand,Google Search,432,22,24.0,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,1.52,0.77,0.49,Mobile,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-22,Google Search - Brand,Google Search,436,26,50.72,1,96.69,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,1.61,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-22,Google Search - Brand,Google Search,527,30,29.73,4,385.14,forecastiq software reviews,forecastiq,broad,4,0.7,0.02,0.28,1.27,0.77,0.49,Mobile,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-22,Google Search - Brand,Google Search,478,21,26.93,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,2.89,0.77,0.49,Desktop,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-06-22,Google Search - NonBrand,Google Search,4620,231,662.34,8,456.55,,,,10,0.761,0.074,0.177,1.41,0.837,0.533,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
